,country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name
3279,Scotland,,2021-02-09,998435.0,985569.0,12866.0,48631.0,18.28,18.04,0.24,8901.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
3280,Scotland,,2021-02-10,1061942.0,1048747.0,13195.0,51223.0,19.44,19.2,0.24,9376.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
3281,Scotland,,2021-02-11,1127191.0,1113625.0,13566.0,53593.0,20.63,20.38,0.25,9810.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
3282,Scotland,,2021-02-12,1187454.0,1173445.0,14009.0,55814.0,21.74,21.48,0.26,10216.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
3283,Scotland,,2021-02-13,1238055.0,1223774.0,14281.0,55458.0,22.66,22.4,0.26,10151.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
3284,Scotland,,2021-02-14,1269691.0,1255190.0,14501.0,56025.0,23.24,22.97,0.27,10255.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
3285,Scotland,,2021-02-15,1305141.0,1288004.0,17137.0,52109.0,23.89,23.58,0.31,9538.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
3286,Scotland,,2021-02-16,1340483.0,1320074.0,20409.0,48864.0,24.54,24.16,0.37,8944.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
3287,Scotland,,2021-02-17,1379135.0,1354966.0,24169.0,45313.0,25.24,24.8,0.44,8294.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
3288,Scotland,,2021-02-18,1415167.0,1386152.0,29015.0,41139.0,25.9,25.37,0.53,7530.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
3289,Scotland,,2021-02-19,1446116.0,1412643.0,33473.0,36952.0,26.47,25.86,0.61,6764.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
3290,Scotland,,2021-02-20,1467421.0,1431942.0,35479.0,32767.0,26.86,26.21,0.65,5998.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
3291,Scotland,,2021-02-21,1482830.0,1445488.0,37342.0,30448.0,27.14,26.46,0.68,5573.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
3292,Scotland,,2021-02-22,1508444.0,1465241.0,43203.0,29043.0,27.61,26.82,0.79,5316.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
3293,Serbia,SRB,2021-01-08,7000.0,7000.0,0.0,0.0,0.1,0.1,0.0,0.0,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia
3294,Serbia,SRB,2021-01-09,0.0,0.0,0.0,1150.0,0.0,0.0,0.0,169.0,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia
3295,Serbia,SRB,2021-01-10,9300.0,9300.0,0.0,1150.0,0.14,0.14,0.0,169.0,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia
3296,Serbia,SRB,2021-01-11,0.0,0.0,0.0,1503.0,0.0,0.0,0.0,221.0,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia
3297,Serbia,SRB,2021-01-12,0.0,0.0,0.0,1680.0,0.0,0.0,0.0,247.0,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia
3298,Serbia,SRB,2021-01-13,0.0,0.0,0.0,1785.0,0.0,0.0,0.0,262.0,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia
3299,Serbia,SRB,2021-01-14,18136.0,18136.0,0.0,1856.0,0.27,0.27,0.0,273.0,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia
3300,Serbia,SRB,2021-01-15,0.0,0.0,0.0,2221.0,0.0,0.0,0.0,326.0,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia
3301,Serbia,SRB,2021-01-16,0.0,0.0,0.0,2687.0,0.0,0.0,0.0,395.0,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia
3302,Serbia,SRB,2021-01-17,0.0,0.0,0.0,3153.0,0.0,0.0,0.0,463.0,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia
3303,Serbia,SRB,2021-01-18,0.0,0.0,0.0,3468.0,0.0,0.0,0.0,510.0,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia
3304,Serbia,SRB,2021-01-19,0.0,0.0,0.0,3783.0,0.0,0.0,0.0,556.0,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia
3305,Serbia,SRB,2021-01-20,44611.0,44611.0,0.0,4098.0,0.66,0.66,0.0,602.0,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia
3306,Serbia,SRB,2021-01-21,84832.0,84832.0,0.0,9528.0,1.25,1.25,0.0,1400.0,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia
3307,Serbia,SRB,2021-01-22,119711.0,119711.0,0.0,13880.0,1.76,1.76,0.0,2040.0,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia
3308,Serbia,SRB,2021-01-23,163355.0,163355.0,0.0,19485.0,2.4,2.4,0.0,2864.0,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia
3309,Serbia,SRB,2021-01-24,217800.0,217800.0,0.0,26632.0,3.2,3.2,0.0,3914.0,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia
3310,Serbia,SRB,2021-01-25,256521.0,256521.0,0.0,31534.0,3.77,3.77,0.0,4634.0,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia
3311,Serbia,SRB,2021-01-26,319504.0,319504.0,0.0,39901.0,4.7,4.7,0.0,5864.0,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia
3312,Serbia,SRB,2021-01-27,361830.0,361830.0,0.0,45317.0,5.32,5.32,0.0,6660.0,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia
3313,Serbia,SRB,2021-01-28,401556.0,401556.0,0.0,45246.0,5.9,5.9,0.0,6649.0,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia
3314,Serbia,SRB,2021-01-29,430759.0,430759.0,0.0,44435.0,6.33,6.33,0.0,6530.0,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia
3315,Serbia,SRB,2021-01-30,437380.0,437380.0,0.0,39146.0,6.43,6.43,0.0,5753.0,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia
3316,Serbia,SRB,2021-01-31,0.0,0.0,0.0,34158.0,0.0,0.0,0.0,5020.0,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia
3317,Serbia,SRB,2021-02-01,0.0,0.0,0.0,31416.0,0.0,0.0,0.0,4617.0,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia
3318,Serbia,SRB,2021-02-02,495964.0,495964.0,0.0,25209.0,7.29,7.29,0.0,3705.0,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia
3319,Serbia,SRB,2021-02-03,513652.0,513652.0,0.0,21689.0,7.55,7.55,0.0,3187.0,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia
3320,Serbia,SRB,2021-02-04,526930.0,526930.0,0.0,17911.0,7.74,7.74,0.0,2632.0,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia
3321,Serbia,SRB,2021-02-05,538373.0,538373.0,0.0,15373.0,7.91,7.91,0.0,2259.0,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia
3322,Serbia,SRB,2021-02-06,0.0,0.0,0.0,14844.0,0.0,0.0,0.0,2181.0,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia
3323,Serbia,SRB,2021-02-07,544209.0,544209.0,0.0,12472.0,8.0,8.0,0.0,1833.0,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia
3324,Serbia,SRB,2021-02-08,0.0,0.0,0.0,14258.0,0.0,0.0,0.0,2095.0,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia
3325,Serbia,SRB,2021-02-09,0.0,0.0,0.0,16044.0,0.0,0.0,0.0,2358.0,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia
3326,Serbia,SRB,2021-02-10,640299.0,592634.0,47665.0,18092.0,9.41,8.71,0.7,2659.0,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia
3327,Serbia,SRB,2021-02-11,0.0,0.0,0.0,30195.0,0.0,0.0,0.0,4437.0,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia
3328,Serbia,SRB,2021-02-12,836287.0,710138.0,126149.0,42559.0,12.29,10.44,1.85,6254.0,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia
3329,Serbia,SRB,2021-02-13,0.0,0.0,0.0,52908.0,0.0,0.0,0.0,7775.0,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia
3330,Serbia,SRB,2021-02-14,987000.0,805000.0,182000.0,63256.0,14.5,11.83,2.67,9296.0,"Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V",Government of Serbia
3331,Seychelles,SYC,2021-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
3332,Seychelles,SYC,2021-01-10,0.0,0.0,0.0,500.0,0.0,0.0,0.0,5084.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
3333,Seychelles,SYC,2021-01-11,0.0,0.0,0.0,500.0,0.0,0.0,0.0,5084.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
3334,Seychelles,SYC,2021-01-12,0.0,0.0,0.0,500.0,0.0,0.0,0.0,5084.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
3335,Seychelles,SYC,2021-01-13,2000.0,2000.0,0.0,500.0,2.03,2.03,0.0,5084.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
3336,Seychelles,SYC,2021-01-14,0.0,0.0,0.0,600.0,0.0,0.0,0.0,6101.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
3337,Seychelles,SYC,2021-01-15,4000.0,4000.0,0.0,667.0,4.07,4.07,0.0,6783.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
3338,Seychelles,SYC,2021-01-16,7000.0,7000.0,0.0,1000.0,7.12,7.12,0.0,10169.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
3339,Seychelles,SYC,2021-01-17,0.0,0.0,0.0,1118.0,0.0,0.0,0.0,11369.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
3340,Seychelles,SYC,2021-01-18,0.0,0.0,0.0,1236.0,0.0,0.0,0.0,12569.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
3341,Seychelles,SYC,2021-01-19,10976.0,10976.0,0.0,1354.0,11.16,11.16,0.0,13769.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
3342,Seychelles,SYC,2021-01-20,13163.0,13163.0,0.0,1595.0,13.39,13.39,0.0,16219.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
3343,Seychelles,SYC,2021-01-21,0.0,0.0,0.0,1718.0,0.0,0.0,0.0,17470.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
3344,Seychelles,SYC,2021-01-22,16890.0,16890.0,0.0,1841.0,17.18,17.18,0.0,18721.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
3345,Seychelles,SYC,2021-01-23,18353.0,18353.0,0.0,1622.0,18.66,18.66,0.0,16494.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
3346,Seychelles,SYC,2021-01-24,0.0,0.0,0.0,1542.0,0.0,0.0,0.0,15680.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
3347,Seychelles,SYC,2021-01-25,19889.0,19889.0,0.0,1463.0,20.22,20.22,0.0,14877.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
3348,Seychelles,SYC,2021-01-26,22712.0,22712.0,0.0,1677.0,23.1,23.1,0.0,17053.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
3349,Seychelles,SYC,2021-01-27,25587.0,25587.0,0.0,1775.0,26.02,26.02,0.0,18050.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
3350,Seychelles,SYC,2021-01-28,28779.0,28779.0,0.0,1965.0,29.26,29.26,0.0,19982.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
3351,Seychelles,SYC,2021-01-29,30861.0,30861.0,0.0,1996.0,31.38,31.38,0.0,20297.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
3352,Seychelles,SYC,2021-01-30,0.0,0.0,0.0,1988.0,0.0,0.0,0.0,20216.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
3353,Seychelles,SYC,2021-01-31,0.0,0.0,0.0,2079.0,0.0,0.0,0.0,21141.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
3354,Seychelles,SYC,2021-02-01,35079.0,35079.0,0.0,2170.0,35.67,35.67,0.0,22066.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
3355,Seychelles,SYC,2021-02-02,36284.0,36284.0,0.0,1939.0,36.9,36.9,0.0,19717.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
3356,Seychelles,SYC,2021-02-03,37092.0,37087.0,5.0,1644.0,37.72,37.71,0.01,16718.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
3357,Seychelles,SYC,2021-02-04,0.0,0.0,0.0,1287.0,0.0,0.0,0.0,13087.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
3358,Seychelles,SYC,2021-02-05,0.0,0.0,0.0,1089.0,0.0,0.0,0.0,11074.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
3359,Seychelles,SYC,2021-02-06,39175.0,37589.0,1586.0,987.0,39.84,38.22,1.61,10037.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
3360,Seychelles,SYC,2021-02-07,0.0,0.0,0.0,966.0,0.0,0.0,0.0,9823.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
3361,Seychelles,SYC,2021-02-08,41694.0,37714.0,3980.0,945.0,42.4,38.35,4.05,9610.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
3362,Seychelles,SYC,2021-02-09,44423.0,37723.0,6700.0,1163.0,45.17,38.36,6.81,11826.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
3363,Seychelles,SYC,2021-02-10,48061.0,37726.0,10335.0,1567.0,48.87,38.36,10.51,15935.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
3364,Seychelles,SYC,2021-02-11,51819.0,37952.0,13867.0,2005.0,52.69,38.59,14.1,20388.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
3365,Seychelles,SYC,2021-02-12,0.0,0.0,0.0,2203.0,0.0,0.0,0.0,22402.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
3366,Seychelles,SYC,2021-02-13,55980.0,41799.0,14181.0,2401.0,56.92,42.5,14.42,24415.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
3367,Seychelles,SYC,2021-02-14,0.0,0.0,0.0,2383.0,0.0,0.0,0.0,24232.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
3368,Seychelles,SYC,2021-02-15,58249.0,41808.0,16441.0,2365.0,59.23,42.51,16.72,24049.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
3369,Seychelles,SYC,2021-02-16,59991.0,41815.0,18176.0,2224.0,61.0,42.52,18.48,22615.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
3370,Seychelles,SYC,2021-02-17,61351.0,41839.0,19512.0,1899.0,62.39,42.55,19.84,19311.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
3371,Seychelles,SYC,2021-02-18,63286.0,42621.0,20665.0,1638.0,64.35,43.34,21.01,16656.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
3372,Seychelles,SYC,2021-02-19,65060.0,43461.0,21599.0,1594.0,66.16,44.19,21.96,16209.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
3373,Seychelles,SYC,2021-02-20,65060.0,43461.0,21599.0,1297.0,66.16,44.19,21.96,13189.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
3374,Seychelles,SYC,2021-02-21,0.0,0.0,0.0,1172.0,0.0,0.0,0.0,11918.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
3375,Seychelles,SYC,2021-02-22,65576.0,43977.0,21599.0,1047.0,66.68,44.72,21.96,10647.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Extended Programme for Immunisation
3376,Singapore,SGP,2021-01-11,3400.0,3400.0,0.0,0.0,0.06,0.06,0.0,0.0,Pfizer/BioNTech,Ministry of Health
3377,Singapore,SGP,2021-01-12,6200.0,6200.0,0.0,2800.0,0.11,0.11,0.0,479.0,Pfizer/BioNTech,Ministry of Health
3378,Singapore,SGP,2021-01-13,0.0,0.0,0.0,4090.0,0.0,0.0,0.0,699.0,Pfizer/BioNTech,Ministry of Health
3379,Singapore,SGP,2021-01-14,0.0,0.0,0.0,4520.0,0.0,0.0,0.0,773.0,Pfizer/BioNTech,Ministry of Health
3380,Singapore,SGP,2021-01-15,0.0,0.0,0.0,4735.0,0.0,0.0,0.0,809.0,Pfizer/BioNTech,Ministry of Health
3381,Singapore,SGP,2021-01-16,0.0,0.0,0.0,4864.0,0.0,0.0,0.0,831.0,Pfizer/BioNTech,Ministry of Health
3382,Singapore,SGP,2021-01-17,0.0,0.0,0.0,4950.0,0.0,0.0,0.0,846.0,Pfizer/BioNTech,Ministry of Health
3383,Singapore,SGP,2021-01-18,0.0,0.0,0.0,5011.0,0.0,0.0,0.0,857.0,Pfizer/BioNTech,Ministry of Health
3384,Singapore,SGP,2021-01-19,0.0,0.0,0.0,5380.0,0.0,0.0,0.0,920.0,Pfizer/BioNTech,Ministry of Health
3385,Singapore,SGP,2021-01-20,0.0,0.0,0.0,5380.0,0.0,0.0,0.0,920.0,Pfizer/BioNTech,Ministry of Health
3386,Singapore,SGP,2021-01-21,0.0,0.0,0.0,5380.0,0.0,0.0,0.0,920.0,Pfizer/BioNTech,Ministry of Health
3387,Singapore,SGP,2021-01-22,60000.0,60000.0,0.0,5380.0,1.03,1.03,0.0,920.0,Pfizer/BioNTech,Ministry of Health
3388,Singapore,SGP,2021-01-23,0.0,0.0,0.0,6127.0,0.0,0.0,0.0,1047.0,Pfizer/BioNTech,Ministry of Health
3389,Singapore,SGP,2021-01-24,0.0,0.0,0.0,6874.0,0.0,0.0,0.0,1175.0,Pfizer/BioNTech,Ministry of Health
3390,Singapore,SGP,2021-01-25,0.0,0.0,0.0,7621.0,0.0,0.0,0.0,1303.0,Pfizer/BioNTech,Ministry of Health
3391,Singapore,SGP,2021-01-26,0.0,0.0,0.0,8369.0,0.0,0.0,0.0,1431.0,Pfizer/BioNTech,Ministry of Health
3392,Singapore,SGP,2021-01-27,113050.0,113000.0,50.0,9116.0,1.93,1.93,0.0,1558.0,Pfizer/BioNTech,Ministry of Health
3393,Singapore,SGP,2021-01-28,0.0,0.0,0.0,9847.0,0.0,0.0,0.0,1683.0,Pfizer/BioNTech,Ministry of Health
3394,Singapore,SGP,2021-01-29,0.0,0.0,0.0,10579.0,0.0,0.0,0.0,1808.0,Pfizer/BioNTech,Ministry of Health
3395,Singapore,SGP,2021-01-30,0.0,0.0,0.0,10563.0,0.0,0.0,0.0,1806.0,Pfizer/BioNTech,Ministry of Health
3396,Singapore,SGP,2021-01-31,155050.0,155000.0,50.0,10547.0,2.65,2.65,0.0,1803.0,Pfizer/BioNTech,Ministry of Health
3397,Singapore,SGP,2021-02-01,0.0,0.0,0.0,10885.0,0.0,0.0,0.0,1861.0,Pfizer/BioNTech,Ministry of Health
3398,Singapore,SGP,2021-02-02,181000.0,175000.0,6000.0,11223.0,3.09,2.99,0.1,1918.0,Pfizer/BioNTech,Ministry of Health
3399,Singapore,SGP,2021-02-03,0.0,0.0,0.0,11046.0,0.0,0.0,0.0,1888.0,Pfizer/BioNTech,Ministry of Health
3400,Singapore,SGP,2021-02-04,0.0,0.0,0.0,10886.0,0.0,0.0,0.0,1861.0,Pfizer/BioNTech,Ministry of Health
3401,Singapore,SGP,2021-02-05,0.0,0.0,0.0,10725.0,0.0,0.0,0.0,1833.0,Pfizer/BioNTech,Ministry of Health
3402,Singapore,SGP,2021-02-06,0.0,0.0,0.0,10564.0,0.0,0.0,0.0,1806.0,Pfizer/BioNTech,Ministry of Health
3403,Singapore,SGP,2021-02-07,0.0,0.0,0.0,10404.0,0.0,0.0,0.0,1778.0,Pfizer/BioNTech,Ministry of Health
3404,Singapore,SGP,2021-02-08,0.0,0.0,0.0,9889.0,0.0,0.0,0.0,1690.0,Pfizer/BioNTech,Ministry of Health
3405,Singapore,SGP,2021-02-09,0.0,0.0,0.0,9375.0,0.0,0.0,0.0,1602.0,Pfizer/BioNTech,Ministry of Health
3406,Singapore,SGP,2021-02-10,256000.0,250000.0,6000.0,9375.0,4.38,4.27,0.1,1602.0,Pfizer/BioNTech,Ministry of Health
3407,Singapore,SGP,2021-02-11,0.0,0.0,0.0,9893.0,0.0,0.0,0.0,1691.0,Pfizer/BioNTech,Ministry of Health
3408,Singapore,SGP,2021-02-12,0.0,0.0,0.0,10411.0,0.0,0.0,0.0,1780.0,Pfizer/BioNTech,Ministry of Health
3409,Singapore,SGP,2021-02-13,0.0,0.0,0.0,10929.0,0.0,0.0,0.0,1868.0,Pfizer/BioNTech,Ministry of Health
3410,Singapore,SGP,2021-02-14,0.0,0.0,0.0,11446.0,0.0,0.0,0.0,1956.0,Pfizer/BioNTech,Ministry of Health
3411,Singapore,SGP,2021-02-15,0.0,0.0,0.0,11964.0,0.0,0.0,0.0,2045.0,Pfizer/BioNTech,Ministry of Health
3412,Singapore,SGP,2021-02-16,0.0,0.0,0.0,12482.0,0.0,0.0,0.0,2134.0,Pfizer/BioNTech,Ministry of Health
3413,Singapore,SGP,2021-02-17,0.0,0.0,0.0,13000.0,0.0,0.0,0.0,2222.0,Pfizer/BioNTech,Ministry of Health
3414,Singapore,SGP,2021-02-18,360000.0,250000.0,110000.0,13000.0,6.15,4.27,1.88,2222.0,Pfizer/BioNTech,Ministry of Health
3415,Slovakia,SVK,2021-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pfizer/BioNTech,Ministry of Health
3416,Slovakia,SVK,2021-01-05,425.0,425.0,0.0,425.0,0.01,0.01,0.0,78.0,Pfizer/BioNTech,Ministry of Health
3417,Slovakia,SVK,2021-01-06,6618.0,6618.0,0.0,3309.0,0.12,0.12,0.0,606.0,Pfizer/BioNTech,Ministry of Health
3418,Slovakia,SVK,2021-01-07,13661.0,13661.0,0.0,4554.0,0.25,0.25,0.0,834.0,Pfizer/BioNTech,Ministry of Health
3419,Slovakia,SVK,2021-01-08,20702.0,20702.0,0.0,5176.0,0.38,0.38,0.0,948.0,Pfizer/BioNTech,Ministry of Health
3420,Slovakia,SVK,2021-01-09,22311.0,22311.0,0.0,4462.0,0.41,0.41,0.0,817.0,Pfizer/BioNTech,Ministry of Health
3421,Slovakia,SVK,2021-01-10,25356.0,25356.0,0.0,4226.0,0.46,0.46,0.0,774.0,Pfizer/BioNTech,Ministry of Health
3422,Slovakia,SVK,2021-01-11,29411.0,29411.0,0.0,4202.0,0.54,0.54,0.0,770.0,Pfizer/BioNTech,Ministry of Health
3423,Slovakia,SVK,2021-01-12,39977.0,39977.0,0.0,5650.0,0.73,0.73,0.0,1035.0,Pfizer/BioNTech,Ministry of Health
3424,Slovakia,SVK,2021-01-13,46727.0,46727.0,0.0,5730.0,0.86,0.86,0.0,1050.0,Pfizer/BioNTech,Ministry of Health
3425,Slovakia,SVK,2021-01-14,54183.0,54183.0,0.0,5789.0,0.99,0.99,0.0,1060.0,Pfizer/BioNTech,Ministry of Health
3426,Slovakia,SVK,2021-01-15,62037.0,62037.0,0.0,5905.0,1.14,1.14,0.0,1082.0,Pfizer/BioNTech,Ministry of Health
3427,Slovakia,SVK,2021-01-16,63399.0,63399.0,0.0,5870.0,1.16,1.16,0.0,1075.0,Pfizer/BioNTech,Ministry of Health
3428,Slovakia,SVK,2021-01-17,63453.0,63453.0,0.0,5442.0,1.16,1.16,0.0,997.0,Pfizer/BioNTech,Ministry of Health
3429,Slovakia,SVK,2021-01-18,72256.0,71674.0,582.0,6121.0,1.32,1.31,0.01,1121.0,Pfizer/BioNTech,Ministry of Health
3430,Slovakia,SVK,2021-01-19,80172.0,79129.0,1043.0,5742.0,1.47,1.45,0.02,1052.0,Pfizer/BioNTech,Ministry of Health
3431,Slovakia,SVK,2021-01-20,88054.0,86147.0,1907.0,5904.0,1.61,1.58,0.03,1081.0,Pfizer/BioNTech,Ministry of Health
3432,Slovakia,SVK,2021-01-21,95373.0,92818.0,2555.0,5884.0,1.75,1.7,0.05,1078.0,Pfizer/BioNTech,Ministry of Health
3433,Slovakia,SVK,2021-01-22,102143.0,99455.0,2688.0,5729.0,1.87,1.82,0.05,1049.0,Pfizer/BioNTech,Ministry of Health
3434,Slovakia,SVK,2021-01-23,102419.0,99731.0,2688.0,5574.0,1.88,1.83,0.05,1021.0,Pfizer/BioNTech,Ministry of Health
3435,Slovakia,SVK,2021-01-24,102419.0,99731.0,2688.0,5567.0,1.88,1.83,0.05,1020.0,Pfizer/BioNTech,Ministry of Health
3436,Slovakia,SVK,2021-01-25,111380.0,106399.0,4981.0,5589.0,2.04,1.95,0.09,1024.0,Pfizer/BioNTech,Ministry of Health
3437,Slovakia,SVK,2021-01-26,118608.0,113371.0,5237.0,5491.0,2.17,2.08,0.1,1006.0,Pfizer/BioNTech,Ministry of Health
3438,Slovakia,SVK,2021-01-27,125671.0,120162.0,5509.0,5374.0,2.3,2.2,0.1,984.0,Pfizer/BioNTech,Ministry of Health
3439,Slovakia,SVK,2021-01-28,135381.0,128350.0,7031.0,5715.0,2.48,2.35,0.13,1047.0,Pfizer/BioNTech,Ministry of Health
